,Accel_LN_X_UNCAL,Accel_LN_X_CAL,Accel_LN_Y_CAL,Accel_LN_Y_UNCAL,Accel_LN_Z_UNCAL,Accel_LN_Z_CAL,System_Timestamp_Plot_Zeroed_CAL,GSR_Skin_Resistance_CAL,GSR_Skin_Resistance_UNCAL,Gyro_Z_UNCAL,Gyro_Z_CAL,GSR_Range_CAL,GSR_Range_UNCAL,Timestamp_UNCAL,Timestamp_CAL,Gyro_X_CAL,Gyro_X_UNCAL,Gyro_Y_UNCAL,Gyro_Y_CAL,GSR_Skin_Conductance_CAL,GSR_Skin_Conductance_CAL,GSR_Skin_Conductance_UNCAL,Accel_WR_Z_UNCAL,Accel_WR_Z_CAL,Accel_WR_Y_UNCAL,Accel_WR_Y_CAL,Accel_WR_X_UNCAL,Accel_WR_X_CAL,Resultant_Accel
4167,2719.0,7.228260869565217,-5.065217391304348,1588.0,2007.0,2.6739130434782608,64082.03125,76347.45762711852,712.0,-34.0,1.0365853658536586,3.0,3.0,10739556.0,0.32722832722832723,-0.9451219512195123,-145.0,31.0,4.420731707317073,0.013098013098013119,0.013098013098013117,712.0,-144.0,0.6889952153110047,1204.0,-8.516746411483254,1780.0,5.760765550239234,9.222472194793697
4168,2719.0,7.195652173913043,-5.065217391304348,1591.0,1999.0,2.760869565217391,64086.9140625,73844.26229508186,713.0,-38.0,1.1585365853658538,3.0,3.0,10739716.0,0.3321123321123321,-0.8841463414634148,-159.0,29.0,4.847560975609756,0.013542013542013561,0.01354201354201356,713.0,-144.0,0.6889952153110047,1212.0,-8.401913875598085,1756.0,5.7990430622009566,9.22259389679797
4169,2727.0,7.195652173913043,-5.1521739130434785,1591.0,1997.0,2.782608695652174,64091.796875,76347.45762711852,712.0,-34.0,1.0365853658536586,3.0,3.0,10739876.0,0.336996336996337,-1.128048780487805,-187.0,37.0,5.701219512195123,0.013098013098013119,0.013098013098013117,712.0,-144.0,0.6889952153110047,1208.0,-8.516746411483254,1780.0,5.779904306220096,9.27713411519443
4170,2721.0,7.282608695652174,-5.08695652173913,1583.0,2008.0,2.6630434782608696,64096.6796875,76347.45762711852,712.0,-29.0,0.8841463414634148,3.0,3.0,10740036.0,0.3418803418803419,-1.1890243902439026,-210.0,39.0,6.402439024390245,0.013098013098013119,0.013098013098013117,712.0,-152.0,0.7272727272727273,1192.0,-8.535885167464114,1784.0,5.70334928229665,9.273905144822255
4171,2717.0,7.119565217391304,-5.043478260869565,1598.0,1993.0,2.8260869565217392,64101.5625,79026.31578947355,711.0,-33.0,1.0060975609756098,3.0,3.0,10740196.0,0.34676434676434675,-1.2195121951219514,-233.0,40.0,7.103658536585367,0.012654012654012677,0.012654012654012677,711.0,-164.0,0.784688995215311,1180.0,-8.516746411483254,1780.0,5.645933014354067,9.171240338055387
4172,2707.0,7.076086956521739,-4.934782608695652,1602.0,1999.0,2.760869565217391,64106.4453125,76347.45762711852,712.0,-32.0,0.9756097560975611,3.0,3.0,10740356.0,0.3516483516483516,-1.7682926829268295,-255.0,58.0,7.77439024390244,0.013098013098013119,0.013098013098013117,712.0,-144.0,0.6889952153110047,1184.0,-8.47846889952153,1772.0,5.665071770334928,9.057896376504084
4173,2719.0,7.076086956521739,-5.065217391304348,1602.0,1994.0,2.8152173913043477,64111.328125,79026.31578947355,711.0,-26.0,0.7926829268292683,3.0,3.0,10740516.0,0.35653235653235654,-1.3109756097560976,-274.0,43.0,8.353658536585368,0.012654012654012677,0.012654012654012677,711.0,-156.0,0.7464114832535885,1184.0,-8.61244019138756,1800.0,5.665071770334928,9.146194990143801
4174,2716.0,7.065217391304348,-5.032608695652174,1603.0,2003.0,2.717391304347826,64116.2109375,76347.45762711852,712.0,-31.0,0.9451219512195123,3.0,3.0,10740676.0,0.3614163614163614,-1.2804878048780488,-268.0,42.0,8.170731707317074,0.013098013098013119,0.013098013098013117,712.0,-144.0,0.6889952153110047,1184.0,-8.47846889952153,1772.0,5.665071770334928,9.090030944440644
4175,2713.0,7.08695652173913,-5.0,1601.0,2007.0,2.6739130434782608,64121.09375,79026.31578947355,711.0,-22.0,0.6707317073170732,3.0,3.0,10740836.0,0.3663003663003663,-1.8597560975609757,-280.0,61.0,8.536585365853659,0.012654012654012677,0.012654012654012677,711.0,-156.0,0.7464114832535885,1184.0,-8.535885167464114,1784.0,5.665071770334928,9.076054412854958
4176,2719.0,7.010869565217391,-5.065217391304348,1608.0,2002.0,2.7282608695652173,64125.9765625,79026.31578947355,711.0,-5.0,0.15243902439024393,3.0,3.0,10740996.0,0.3711843711843712,-1.676829268292683,-282.0,55.0,8.597560975609756,0.012654012654012677,0.012654012654012677,711.0,-144.0,0.6889952153110047,1160.0,-8.47846889952153,1772.0,5.55023923444976,9.069295819084537
4177,2716.0,6.934782608695652,-5.032608695652174,1615.0,2006.0,2.684782608695652,64130.859375,76347.45762711852,712.0,-2.0,0.06097560975609757,3.0,3.0,10741156.0,0.37606837606837606,-1.5548780487804879,-262.0,51.0,7.987804878048781,0.013098013098013119,0.013098013098013117,712.0,-152.0,0.7272727272727273,1156.0,-8.47846889952153,1772.0,5.5311004784688995,8.979221445614101
4178,2712.0,6.880434782608695,-4.989130434782608,1620.0,2007.0,2.6739130434782608,64135.7421875,76347.45762711852,712.0,-6.0,0.1829268292682927,3.0,3.0,10741316.0,0.38095238095238093,-1.6463414634146343,-246.0,54.0,7.500000000000001,0.013098013098013119,0.013098013098013117,712.0,-140.0,0.6698564593301435,1152.0,-8.459330143540669,1768.0,5.511961722488038,8.909636146167184
4179,2701.0,6.9021739130434785,-4.869565217391305,1618.0,2010.0,2.641304347826087,64140.625,73844.26229508186,713.0,-1.0,0.030487804878048783,3.0,3.0,10741476.0,0.38583638583638585,-1.5548780487804879,-231.0,51.0,7.0426829268292686,0.013542013542013561,0.01354201354201356,713.0,-140.0,0.6698564593301435,1144.0,-8.401913875598085,1756.0,5.473684210526316,8.850376194838846
4180,2699.0,6.815217391304348,-4.8478260869565215,1626.0,2002.0,2.7282608695652173,64145.5078125,79026.31578947355,711.0,14.0,-0.426829268292683,3.0,3.0,10741636.0,0.3907203907203907,-1.3719512195121952,-219.0,45.0,6.676829268292684,0.012654012654012677,0.012654012654012677,711.0,-144.0,0.6889952153110047,1144.0,-8.459330143540669,1768.0,5.473684210526316,8.797273056607608
4181,2716.0,6.913043478260869,-5.032608695652174,1617.0,1998.0,2.7717391304347827,64150.390625,69299.99999999993,715.0,9.0,-0.27439024390243905,3.0,3.0,10741796.0,0.3956043956043956,-1.6158536585365855,-209.0,53.0,6.371951219512196,0.014430014430014446,0.014430014430014446,715.0,-136.0,0.6507177033492823,1156.0,-8.516746411483254,1780.0,5.5311004784688995,8.988874135455584
4182,2715.0,6.913043478260869,-5.021739130434782,1617.0,2013.0,2.608695652173913,64155.2734375,73844.26229508186,713.0,14.0,-0.426829268292683,3.0,3.0,10741956.0,0.4004884004884005,-1.3719512195121952,-198.0,45.0,6.036585365853659,0.013542013542013561,0.01354201354201356,713.0,-148.0,0.708133971291866,1172.0,-8.47846889952153,1772.0,5.607655502392344,8.933830479258944
4183,2715.0,6.945652173913043,-5.021739130434782,1614.0,2008.0,2.6630434782608696,64160.15625,71499.99999999991,714.0,16.0,-0.48780487804878053,3.0,3.0,10742116.0,0.4053724053724054,-1.3109756097560976,-197.0,43.0,6.00609756097561,0.013986013986014003,0.013986013986014003,714.0,-132.0,0.631578947368421,1180.0,-8.459330143540669,1768.0,5.645933014354067,8.97506259489206
4184,2716.0,7.0,-5.032608695652174,1609.0,2007.0,2.6739130434782608,64165.0390625,73844.26229508186,713.0,30.0,-0.9146341463414634,3.0,3.0,10742276.0,0.41025641025641024,-1.402439024390244,-191.0,46.0,5.823170731707318,0.013542013542013561,0.01354201354201356,713.0,-148.0,0.708133971291866,1168.0,-8.497607655502392,1776.0,5.588516746411483,9.026458953966225
4185,2720.0,7.010869565217391,-5.076086956521739,1608.0,2005.0,2.6956521739130435,64169.921875,76347.45762711852,712.0,31.0,-0.9451219512195123,3.0,3.0,10742436.0,0.41514041514041516,-1.6463414634146343,-188.0,54.0,5.731707317073171,0.013098013098013119,0.013098013098013117,712.0,-140.0,0.6698564593301435,1148.0,-8.497607655502392,1776.0,5.492822966507177,9.065621406907733
4186,2711.0,7.043478260869565,-4.978260869565217,1605.0,2008.0,2.6630434782608696,64174.8046875,79026.31578947355,711.0,26.0,-0.7926829268292683,3.0,3.0,10742596.0,0.42002442002442003,-1.6158536585365855,-183.0,53.0,5.579268292682928,0.012654012654012677,0.012654012654012677,711.0,-152.0,0.7272727272727273,1164.0,-8.421052631578947,1760.0,5.569377990430622,9.0269301461734
4187,2714.0,7.054347826086956,-5.010869565217392,1604.0,2001.0,2.7391304347826084,64179.6875,81899.99999999984,710.0,34.0,-1.0365853658536586,3.0,3.0,10742756.0,0.4249084249084249,-1.7987804878048783,-185.0,59.0,5.640243902439025,0.012210012210012234,0.012210012210012234,710.0,-156.0,0.7464114832535885,1184.0,-8.363636363636363,1748.0,5.665071770334928,9.076093465241092
4188,2712.0,7.054347826086956,-4.989130434782608,1604.0,2001.0,2.7391304347826084,64184.5703125,76347.45762711852,712.0,30.0,-0.9146341463414634,3.0,3.0,10742916.0,0.4297924297924298,-1.7987804878048783,-193.0,59.0,5.884146341463415,0.013098013098013119,0.013098013098013117,712.0,-152.0,0.7272727272727273,1192.0,-8.401913875598085,1756.0,5.70334928229665,9.064109514201835
4189,2711.0,7.130434782608695,-4.978260869565217,1597.0,2001.0,2.7391304347826084,64189.453125,76347.45762711852,712.0,33.0,-1.0060975609756098,3.0,3.0,10743076.0,0.4346764346764347,-2.0426829268292686,-213.0,67.0,6.4939024390243905,0.013098013098013119,0.013098013098013117,712.0,-156.0,0.7464114832535885,1200.0,-8.401913875598085,1756.0,5.741626794258373,9.117511558162814
4190,2715.0,7.173913043478261,-5.021739130434782,1593.0,1994.0,2.8152173913043477,64194.3359375,81899.99999999984,710.0,42.0,-1.2804878048780488,3.0,3.0,10743236.0,0.43956043956043955,-2.2256097560975614,-233.0,73.0,7.103658536585367,0.012210012210012234,0.012210012210012234,710.0,-176.0,0.8421052631578947,1188.0,-8.421052631578947,1760.0,5.684210526315789,9.19827925265535
4191,2704.0,7.108695652173913,-4.9021739130434785,1599.0,1996.0,2.793478260869565,64199.21875,91928.57142857119,707.0,40.0,-1.2195121951219514,3.0,3.0,10743396.0,0.4444444444444444,-2.347560975609756,-244.0,77.0,7.439024390243903,0.010878010878010906,0.010878010878010906,707.0,-196.0,0.937799043062201,1184.0,-8.382775119617225,1752.0,5.665071770334928,9.075702933817917
4192,2713.0,7.021739130434782,-5.0,1607.0,1987.0,2.891304347826087,64204.1015625,84990.56603773567,709.0,56.0,-1.707317073170732,3.0,3.0,10743556.0,0.44932844932844934,-2.682926829268293,-248.0,88.0,7.560975609756098,0.011766011766011792,0.01176601176601179,709.0,-184.0,0.8803827751196172,1164.0,-8.440191387559809,1764.0,5.569377990430622,9.0919998486382
4193,2711.0,6.945652173913043,-4.978260869565217,1614.0,1996.0,2.793478260869565,64208.984375,76347.45762711852,712.0,63.0,-1.9207317073170733,3.0,3.0,10743716.0,0.4542124542124542,-2.6524390243902443,-243.0,87.0,7.408536585365854,0.013098013098013119,0.013098013098013117,712.0,-172.0,0.8229665071770335,1152.0,-8.344497607655502,1744.0,5.511961722488038,8.990477529051393
4194,2702.0,6.945652173913043,-4.880434782608695,1614.0,1993.0,2.8260869565217392,64213.8671875,79026.31578947355,711.0,62.0,-1.8902439024390245,3.0,3.0,10743876.0,0.4590964590964591,-3.0487804878048785,-249.0,100.0,7.591463414634147,0.012654012654012677,0.012654012654012677,711.0,-176.0,0.8421052631578947,1144.0,-8.363636363636363,1748.0,5.473684210526316,8.94692658258142
4195,2701.0,6.967391304347826,-4.869565217391305,1612.0,1996.0,2.793478260869565,64218.75,79026.31578947355,711.0,63.0,-1.9207317073170733,3.0,3.0,10744036.0,0.463980463980464,-3.2926829268292686,-255.0,108.0,7.77439024390244,0.012654012654012677,0.012654012654012677,711.0,-168.0,0.8038277511961722,1160.0,-8.363636363636363,1748.0,5.55023923444976,8.94766605256811
4196,2699.0,6.978260869565217,-4.8478260869565215,1611.0,1990.0,2.858695652173913,64223.6328125,76347.45762711852,712.0,61.0,-1.8597560975609757,3.0,3.0,10744196.0,0.46886446886446886,-3.2926829268292686,-278.0,108.0,8.475609756097562,0.013098013098013119,0.013098013098013117,712.0,-180.0,0.8612440191387559,1168.0,-8.363636363636363,1748.0,5.588516746411483,8.96491401882022
4197,2712.0,7.054347826086956,-4.989130434782608,1604.0,1980.0,2.967391304347826,64228.515625,71499.99999999991,714.0,63.0,-1.9207317073170733,3.0,3.0,10744356.0,0.47374847374847373,-3.7500000000000004,-312.0,123.0,9.51219512195122,0.013986013986014003,0.013986013986014003,714.0,-200.0,0.9569377990430622,1184.0,-8.459330143540669,1768.0,5.665071770334928,9.135680428945124
4198,2719.0,7.08695652173913,-5.065217391304348,1601.0,1989.0,2.869565217391304,64233.3984375,76347.45762711852,712.0,81.0,-2.4695121951219514,3.0,3.0,10744516.0,0.47863247863247865,-3.932926829268293,-340.0,129.0,10.365853658536587,0.013098013098013119,0.013098013098013117,712.0,-176.0,0.8421052631578947,1196.0,-8.516746411483254,1780.0,5.722488038277512,9.171465777020313
4199,2719.0,7.163043478260869,-5.065217391304348,1594.0,1993.0,2.8260869565217392,64238.28125,76347.45762711852,712.0,88.0,-2.682926829268293,3.0,3.0,10744676.0,0.4835164835164835,-4.115853658536586,-367.0,135.0,11.189024390243903,0.013098013098013119,0.013098013098013117,712.0,-172.0,0.8229665071770335,1204.0,-8.497607655502392,1776.0,5.760765550239234,9.216961895247799
4200,2710.0,7.195652173913043,-4.967391304347826,1591.0,1995.0,2.8043478260869565,64243.1640625,76347.45762711852,712.0,80.0,-2.439024390243903,3.0,3.0,10744836.0,0.4884004884004884,-4.420731707317073,-389.0,145.0,11.859756097560977,0.013098013098013119,0.013098013098013117,712.0,-180.0,0.8612440191387559,1204.0,-8.459330143540669,1768.0,5.760765550239234,9.18241543974833
4201,2711.0,7.260869565217391,-4.978260869565217,1585.0,1992.0,2.8369565217391304,64248.046875,79026.31578947355,711.0,75.0,-2.2865853658536586,3.0,3.0,10744996.0,0.4932844932844933,-4.634146341463415,-408.0,152.0,12.439024390243903,0.012654012654012677,0.012654012654012677,711.0,-176.0,0.8421052631578947,1228.0,-8.382775119617225,1752.0,5.875598086124402,9.249412437273115
4202,2715.0,7.445652173913043,-5.021739130434782,1568.0,2001.0,2.7391304347826084,64252.9296875,79026.31578947355,711.0,64.0,-1.9512195121951221,3.0,3.0,10745156.0,0.4981684981684982,-4.969512195121951,-430.0,163.0,13.109756097560977,0.012654012654012677,0.012654012654012677,711.0,-164.0,0.784688995215311,1256.0,-8.401913875598085,1756.0,6.00956937799043,9.38927237477901
4203,2711.0,7.4021739130434785,-4.978260869565217,1572.0,1992.0,2.8369565217391304,64257.8125,79026.31578947355,711.0,53.0,-1.6158536585365855,3.0,3.0,10745316.0,0.503052503052503,-4.725609756097562,-449.0,155.0,13.689024390243903,0.012654012654012677,0.012654012654012677,711.0,-148.0,0.708133971291866,1276.0,-8.47846889952153,1772.0,6.105263157894736,9.360746884230116
4204,2717.0,7.489130434782608,-5.043478260869565,1564.0,2005.0,2.6956521739130435,64262.6953125,76347.45762711852,712.0,44.0,-1.3414634146341464,3.0,3.0,10745476.0,0.5079365079365079,-4.664634146341464,-469.0,153.0,14.29878048780488,0.013098013098013119,0.013098013098013117,712.0,-160.0,0.7655502392344498,1288.0,-8.459330143540669,1768.0,6.162679425837321,9.42285987796556
4205,2707.0,7.565217391304348,-4.934782608695652,1557.0,1999.0,2.760869565217391,64267.578125,81899.99999999984,710.0,32.0,-0.9756097560975611,3.0,3.0,10745636.0,0.5128205128205128,-4.75609756097561,-496.0,156.0,15.121951219512196,0.012210012210012234,0.012210012210012234,710.0,-144.0,0.6889952153110047,1288.0,-8.459330143540669,1768.0,6.162679425837321,9.44494543811252
4206,2709.0,7.576086956521739,-4.956521739130435,1556.0,1996.0,2.793478260869565,64272.4609375,79026.31578947355,711.0,15.0,-0.4573170731707317,3.0,3.0,10745796.0,0.5177045177045178,-5.3048780487804885,-535.0,174.0,16.3109756097561,0.012654012654012677,0.012654012654012677,711.0,-180.0,0.8612440191387559,1284.0,-8.459330143540669,1768.0,6.143540669856459,9.474582952151628
4207,2712.0,7.58695652173913,-4.989130434782608,1555.0,2002.0,2.7282608695652173,64277.34375,81899.99999999984,710.0,7.0,-0.2134146341463415,3.0,3.0,10745956.0,0.5225885225885226,-5.060975609756098,-571.0,166.0,17.408536585365855,0.012210012210012234,0.012210012210012234,710.0,-172.0,0.8229665071770335,1288.0,-8.440191387559809,1764.0,6.162679425837321,9.481389092872138
4208,2716.0,7.543478260869565,-5.032608695652174,1559.0,1994.0,2.8152173913043477,64282.2265625,79026.31578947355,711.0,-21.0,0.6402439024390244,3.0,3.0,10746116.0,0.5274725274725275,-5.091463414634147,-601.0,167.0,18.323170731707318,0.012654012654012677,0.012654012654012677,711.0,-164.0,0.784688995215311,1272.0,-8.497607655502392,1776.0,6.086124401913875,9.495086282707916
4209,2714.0,7.456521739130435,-5.010869565217392,1567.0,1997.0,2.782608695652174,64287.109375,76347.45762711852,712.0,-44.0,1.3414634146341464,3.0,3.0,10746276.0,0.5323565323565324,-5.2439024390243905,-615.0,172.0,18.75,0.013098013098013119,0.013098013098013117,712.0,-164.0,0.784688995215311,1264.0,-8.47846889952153,1772.0,6.047846889952153,9.404862646464636
4210,2714.0,7.369565217391304,-5.010869565217392,1575.0,1995.0,2.8043478260869565,64291.9921875,76347.45762711852,712.0,-67.0,2.0426829268292686,3.0,3.0,10746436.0,0.5372405372405372,-5.487804878048781,-625.0,180.0,19.05487804878049,0.013098013098013119,0.013098013098013117,712.0,-176.0,0.8421052631578947,1240.0,-8.516746411483254,1780.0,5.9330143540669855,9.342573094318519
4211,2702.0,7.369565217391304,-4.880434782608695,1575.0,1994.0,2.8152173913043477,64296.875,73844.26229508186,713.0,-74.0,2.25609756097561,3.0,3.0,10746596.0,0.5421245421245421,-5.609756097560976,-631.0,184.0,19.23780487804878,0.013542013542013561,0.01354201354201356,713.0,-176.0,0.8421052631578947,1240.0,-8.440191387559809,1764.0,5.9330143540669855,9.276561007236625
4212,2714.0,7.260869565217391,-5.010869565217392,1585.0,1993.0,2.8260869565217392,64301.7578125,76347.45762711852,712.0,-85.0,2.5914634146341466,3.0,3.0,10746756.0,0.5470085470085471,-5.457317073170732,-613.0,179.0,18.689024390243905,0.013098013098013119,0.013098013098013117,712.0,-192.0,0.9186602870813396,1228.0,-8.516746411483254,1780.0,5.875598086124402,9.263682212195343
4213,2713.0,7.184782608695652,-5.0,1592.0,1978.0,2.9891304347826084,64306.640625,69299.99999999993,715.0,-92.0,2.804878048780488,3.0,3.0,10746916.0,0.5518925518925519,-5.609756097560976,-589.0,184.0,17.957317073170735,0.014430014430014446,0.014430014430014446,715.0,-188.0,0.8995215311004784,1204.0,-8.497607655502392,1776.0,5.760765550239234,9.249648744161
4214,2711.0,7.010869565217391,-4.978260869565217,1608.0,1988.0,2.880434782608696,64311.5234375,76347.45762711852,712.0,-94.0,2.8658536585365857,3.0,3.0,10747076.0,0.5567765567765568,-5.487804878048781,-549.0,180.0,16.73780487804878,0.013098013098013119,0.013098013098013117,712.0,-180.0,0.8612440191387559,1172.0,-8.497607655502392,1776.0,5.607655502392344,9.068201469023377
4215,2708.0,6.967391304347826,-4.945652173913043,1612.0,1987.0,2.891304347826087,64316.40625,71499.99999999991,714.0,-79.0,2.408536585365854,3.0,3.0,10747236.0,0.5616605616605617,-5.7926829268292686,-521.0,190.0,15.884146341463417,0.013986013986014003,0.013986013986014003,714.0,-196.0,0.937799043062201,1168.0,-8.459330143540669,1768.0,5.588516746411483,9.020180588269314
4216,2707.0,6.945652173913043,-4.934782608695652,1614.0,1988.0,2.880434782608696,64321.2890625,73844.26229508186,713.0,-69.0,2.103658536585366,3.0,3.0,10747396.0,0.5665445665445665,-5.884146341463415,-470.0,193.0,14.329268292682928,0.013542013542013561,0.01354201354201356,713.0,-192.0,0.9186602870813396,1128.0,-8.344497607655502,1744.0,5.3971291866028706,8.993946189127998
4217,2708.0,6.9021739130434785,-4.945652173913043,1618.0,1989.0,2.869565217391304,64326.171875,79026.31578947355,711.0,-73.0,2.2256097560975614,3.0,3.0,10747556.0,0.5714285714285714,-6.036585365853659,-454.0,198.0,13.841463414634148,0.012654012654012677,0.012654012654012677,711.0,-180.0,0.8612440191387559,1128.0,-8.325358851674642,1740.0,5.3971291866028706,8.962917197435818
4218,2703.0,6.923913043478261,-4.891304347826087,1616.0,1989.0,2.869565217391304,64331.0546875,76347.45762711852,712.0,-57.0,1.7378048780487807,3.0,3.0,10747716.0,0.5763125763125763,-6.250000000000001,-431.0,205.0,13.140243902439025,0.013098013098013119,0.013098013098013117,712.0,-196.0,0.937799043062201,1128.0,-8.248803827751196,1724.0,5.3971291866028706,8.94985109337428
4219,2702.0,6.880434782608695,-4.880434782608695,1620.0,1988.0,2.880434782608696,64335.9375,81899.99999999984,710.0,-53.0,1.6158536585365855,3.0,3.0,10747876.0,0.5811965811965812,-6.646341463414635,-428.0,218.0,13.04878048780488,0.012210012210012234,0.012210012210012234,710.0,-200.0,0.9569377990430622,1136.0,-8.229665071770334,1720.0,5.435406698564593,8.91380564079621
